customer_id,signup_date,customer_segment,region,status,lifetime_months_expected,acquisition_channel,acquisition_campaign,acquisition_cost_ngn
C122112,4/27/2020 17:51,Enterprise,Rest of Africa,Active,48,Paid Social,Camp_26,12614
C122113,1/5/2025 23:10,Individual,Rest of Africa,Active,26,Affiliate,Camp_119,20290
C122114,7/13/2022 16:48,Individual,Nigeria,Active,40,Event,Camp_27,81536
C122115,7/1/2025 20:48,Individual,West Africa,Churned,1,Event,Camp_119,18263
C122116,1/31/2025 17:08,Individual,Nigeria,Active,18,Affiliate,Camp_38,987
C122117,3/23/2024 19:59,Individual,Nigeria,Active,15,Paid Social,Camp_23,5231
C122118,5/12/2023 5:21,Individual,Nigeria,Active,13,Event,Camp_77,9362
C122119,2/26/2025 2:46,Individual,North America,Churned,1,Affiliate,Camp_117,11092
C122120,7/2/2024 3:06,SME,Europe,Active,30,Affiliate,Camp_108,6354
C122121,3/11/2024 3:39,Individual,Nigeria,Churned,3, Paid Search ,Camp_100,47444
C122122,6/7/2025 22:27,SME,West Africa,Active,35,Event,Camp_79,
C122123,11/25/2021 22:50,Individual,Nigeria,Active,29,Referral,Camp_93,2937
C122124,7/6/2025 8:23,Individual,Nigeria,Churned,1,Referral,Camp_45,781
C122125,7/21/2020 7:35,Enterprise,West Africa,Churned,3,Paid Search,Camp_8,23042
C122126,9/9/2021 5:26,Individual,Nigeria,Churned,1,Paid Search,Camp_70,25499
C122127,12/10/2023 6:15,Individual,Nigeria,Churned,1,EVT,Camp_51,56966
C122128,1/8/2025 1:14,Individual,Nigeria,Dormant,,Organic Social,Camp_60,8034
C122129,9/25/2023 23:30,Enterprise,West Africa,Active,9,Paid Social,Camp_20,5825
C122130,10/29/2025 16:54,SME,West Africa,Active,42,Affiliate,Camp_93,3889
C122131,1/8/2021 16:34,SME,Europe,Active,12,Paid Search,Camp_20,5802
C122132,7/12/2023 1:02,Individual,Rest of Africa,Churned,11,Paid Social,Camp_53,24798
C122133,4/2/2023 12:28,Individual,Rest of Africa,Active,10,Paid Social,Camp_85,5682
C122134,2/16/2025 9:58,SME,Nigeria,Active,11,Paid Social,Camp_81,8927
C122135,9/25/2024 2:46,Individual,Nigeria,Active,15,SOC,Camp_56,29244
C122136,6/28/2022 3:01,Individual,Europe,Dormant,,Paid Search,Camp_24,10380
C122137,11/13/2020 1:48,Individual,West Africa,Active,11,Paid Search,Camp_69,8615
C122138,6/30/2023 13:58,Individual,Nigeria,Active,17,Organic Social,Camp_12,5266
C122139,4/1/2023 20:17,Individual,Nigeria,Active,41,Event,Camp_115,148157
C122140,11/5/2020 8:58,Individual,Nigeria,Churned,32,Organic Social,Camp_8,323
C122141,4/6/2021 4:28,Individual,North America,Churned,1,Paid Social,Camp_58,32409
C122142,11/2/2021 23:16,Enterprise,Europe,Active,27,Paid Search,Camp_52,3241
C122143,2/15/2024 16:53,SME,Nigeria,Active,60,Affiliate,Camp_57,3383
C122144,6/9/2022 14:32,Individual,West Africa,Churned,13,Event,Camp_59,21563
C122145,6/1/2020 13:28,Individual,Nigeria,Churned,1,Paid Social,Camp_95,22832
C122146,2/15/2024 21:48,Individual,Nigeria,Active,15,Paid Social,Camp_57,47004
C122147,1/30/2024 23:19,Individual,Nigeria,Active,15,Organic Social,Camp_104,537
C122148,11/9/2024 2:10,Individual,Europe,Active,13, Referral ,Camp_100,2731
C122149,4/6/2022 23:22,SME,Nigeria,Dormant,,Organic Social,Camp_69,1945
C122150,2/10/2022 6:15,Enterprise,North America,Dormant,,Organic Social,Camp_110,11609
C122151,12/25/2021 20:01,Enterprise,North America,Active,20,Referral,Camp_53,652
C122152,6/25/2021 4:57,SME,Nigeria,Active,54,Event,Camp_57,47348
C122153,9/28/2022 9:53,Individual,Europe,Churned,9,Paid Search,Camp_86,4500
C122154,9/19/2023 9:09,Individual,North America,Active,60,Event,Camp_92,
C122155,7/22/2021 14:36,SME,North America,Active,58,Paid Social,Camp_30,78
C122156,10/17/2021 8:29,Individual,Nigeria,Churned,2,Referral,Camp_90,530
C122157,11/10/2025 6:55,SME,Nigeria,Active,20,Organic Social,Camp_78,5634
C122158,5/20/2024 6:07,SME,Nigeria,Active,55,Organic Social,Camp_62,9604
C122159,9/11/2025 18:48,Individual,North America,Active,52,Referral,Camp_10,10089
C122160,1/10/2025 2:17,SME,Nigeria,Active,19,Paid Social,Camp_69,3424
C122161,1/22/2025 23:27,SME,Nigeria,Active,38,Paid Search,Camp_9,9173
C122162,6/17/2022 5:17,Individual,Nigeria,Active,34,Organic Social,Camp_78,11121
C122163,12/15/2024 21:29,SME,Rest of Africa,Churned,2,Organic Social,Camp_6,165
C122164,11/1/2024 3:38,Individual,Nigeria,Active,55,PS,Camp_46,33042
C122165,12/19/2020 23:51,SME,West Africa,Churned,2,Event,Camp_84,22000
C122166,3/11/2025 21:37,SME,Europe,Churned,1,Paid Search,Camp_74,29184
C122167,10/17/2023 21:14,Individual,Nigeria,Churned,18,Paid Social,Camp_57,13396
C122168,2/15/2020 13:09,SME,Europe,Active,45,Paid Search,Camp_34,24661
C122169,7/27/2020 3:33,Individual,Nigeria,Active,30,Organic Social,Camp_117,5493
C122170,3/31/2022 13:44,SME,West Africa,Active,35,Paid Social,Camp_56,17957
C122171,5/28/2021 1:56,Individual,Europe,Active,42,ORG,Camp_65,5461
C122172,8/31/2023 9:48,Individual,North America,Active,57,Paid Search,Camp_101,21003
C122173,8/13/2025 13:11,Individual,Nigeria,Churned,1,Paid Search,Camp_74,31284
C122174,3/9/2021 14:50,Individual,Nigeria,Active,58,Referral,Camp_115,2992
C122175,3/22/2020 17:35,SME,Nigeria,Active,49,Organic Social,Camp_73,7754
C122176,10/27/2021 22:30,SME,West Africa,Churned,30,Paid Social,Camp_30,34574
C122177,12/22/2023 18:03,SME,Rest of Africa,Dormant,,Paid Search,Camp_28,9509
C122178,6/7/2020 9:24,Individual,North America,Dormant,,Affiliate,Camp_5,10956
C122179,5/20/2024 19:46,Individual,Europe,Active,38,Paid Search,Camp_47,73277
C122180,12/2/2023 11:23,SME,Nigeria,Active,48,Event,Camp_28,18320
C122181,8/6/2024 10:21,SME,North America,Churned,13,Organic Social,Camp_89,7517
C122182,6/16/2021 22:04,SME,Nigeria,Churned,22,Paid Social,Camp_63,6201
C122183,11/24/2020 8:54,Individual,Nigeria,Active,38,Referral,Camp_36,386
C122184,10/3/2020 14:01,SME,Nigeria,Active,49,Affiliate,Camp_6,4730
C122185,6/30/2023 3:08,Individual,Nigeria,Active,17,Paid Social,Camp_86,29567
C122186,6/19/2020 15:18,SME,Nigeria,Active,56,Paid Social,Camp_55,6604
C122187,5/7/2021 0:03,Individual,Nigeria,Active,12,Paid Social,Camp_21,6290
C122188,8/14/2025 21:32,Individual,Nigeria,Active,14,Event,Camp_33,13011
C122189,8/29/2025 4:41,Individual,Nigeria,Dormant,,Referral,Camp_18,492
C122190,8/10/2025 6:16,SME,West Africa,Churned,1,Paid Search,Camp_50,23611
C122191,3/26/2020 5:17,Individual,West Africa,Dormant,,Paid Search,Camp_16,6970
C122192,5/13/2025 21:41,Individual,Nigeria,Active,46,Paid Search,Camp_8,68296
C122193,8/13/2025 21:59,Individual,Rest of Africa,Dormant,,Paid Social,Camp_91,7641
C122194,5/4/2025 9:55,SME,North America,Active,30,Paid Search,Camp_31,19543
C122195,3/17/2022 5:05,Individual,Nigeria,Active,59,Referral,Camp_31,1052
C122196,10/22/2020 9:31,Individual,West Africa,Active,21,Paid Search,Camp_20,82229
C122197,8/22/2024 13:53,SME,Nigeria,Active,50,Paid Social,Camp_36,9930
C122198,9/17/2020 0:15,SME,Nigeria,Churned,10,Organic Social,Camp_72,4147
C122199,12/31/2021 18:35,SME,West Africa,Active,14,Paid Social,Camp_89,25946
C122200,2/21/2023 14:44,Individual,Europe,Churned,22,Paid Search,Camp_61,4697
C122201,10/27/2025 4:32,SME,North America,Active,52,Paid Search,Camp_64,8290
C122202,3/26/2025 9:20,Individual,North America,Churned,2,Paid Search,Camp_25,15170
C122203,11/10/2024 18:47,SME,North America,Active,47,Affiliate,Camp_50,6399
C122204,5/12/2024 16:42,Individual,West Africa,Dormant,,Referral,Camp_45,676
C122205,1/24/2025 1:45,Individual,Nigeria,Active,52,Paid Search,Camp_14,15520
C122206,4/16/2024 7:01,Individual,Nigeria,Active,7,Paid Social,Camp_68,17188
C122207,12/21/2024 15:21,Individual,North America,Dormant,,Paid Social,Camp_69,65197
C122208,10/25/2023 16:34,SME,Nigeria,Active,7,Organic Social,Camp_36,4603
C122209,3/31/2021 11:43,SME,Nigeria,Dormant,,Organic Social,Camp_100,2978
C122210,12/13/2020 20:05,Individual,Nigeria,Active,14,Organic Social,Camp_78,113
C122211,9/16/2020 10:16,SME,Nigeria,Active,39,Paid Social,Camp_15,6694
C122212,10/12/2023 21:06,Individual,Nigeria,Dormant,,Paid Search,Camp_79,11098
C122213,3/10/2020 15:14,Individual,West Africa,Active,13,Referral,Camp_69,1296
C122214,7/27/2024 23:02,SME,Nigeria,Active,45,Affiliate,Camp_106,12192
C122215,4/13/2024 18:49,SME,North America,Dormant,,Event,Camp_53,59824
C122216,4/28/2025 19:00,Individual,Nigeria,Active,32,Paid Search,Camp_97,46654
C122217,12/30/2024 18:09,SME,Nigeria,Active,20,Referral,Camp_51,684
C122218,6/19/2022 6:34,Individual,North America,Active,29,Referral,Camp_11,850
C122219,8/17/2025 3:59,SME,Nigeria,Active,41,Event,Camp_28,6512
C122220,4/27/2024 23:26,SME,Europe,Active,52,SOC,Camp_19,35060
C122221,4/4/2020 20:54,Individual,North America,Active,21,Referral,Camp_75,2112
C122222,8/7/2020 9:01,SME,Nigeria,Dormant,,Paid Search,Camp_39,2018
C122223,8/25/2024 6:48,Individual,North America,Active,11,Organic Social,Camp_3,1809
C122224,5/24/2023 15:43,SME,Nigeria,Dormant,,Paid Social,Camp_52,2983
C122225,3/18/2022 21:40,Individual,Nigeria,Dormant,,Referral,Camp_31,6962
C122226,8/2/2022 20:23,SME,Europe,Active,49, Affiliate ,Camp_47,3139
C122227,7/20/2024 12:14,Individual,North America,Churned,6,Paid Social,CMP_61,12349
C122228,3/5/2021 11:58,Individual,Rest of Africa,Active,54,Organic Social,Camp_24,1912
C122229,5/14/2021 7:52,SME,Europe,Active,54,PS,Camp_34,16075
C122230,1/8/2021 13:57,Individual,West Africa,Active,37,Paid Social,Camp_60,118570
C122231,11/3/2023 2:43,SME,North America,Active,11,Paid Social,Camp_52,6098
C122232,1/11/2023 5:04,SME,North America,Active,30,Paid Search,Camp_109,8303
C122233,6/9/2024 15:08,SME,Nigeria,Dormant,,Affiliate,Camp_27,3713
C122234,5/13/2024 6:53,Individual,North America,Dormant,,Paid Search,Camp_77,4637
C122235,12/25/2021 8:00,Individual,Nigeria,Churned,30,Organic Social,Camp_71,6716
C122236,11/9/2024 7:22,Individual,Nigeria,Dormant,,Affiliate,CMP_45,3815
C122237,9/30/2023 3:08,SME,Nigeria,Active,37,Event,Camp_61,34781
C122238,4/23/2024 17:19,SME,Nigeria,Active,26,Referral,Camp_98,2165
C122239,3/7/2023 8:29,Individual,West Africa,Churned,20,Paid Search,Camp_19,902
C122240,9/21/2023 18:52,SME,North America,Active,29,Affiliate,Camp_104,8262
C122241,2/5/2020 20:02,Individual,Nigeria,Active,42,Paid Social,Camp_51,13696
C122242,8/1/2024 22:11,SME,Nigeria,Active,21,Event,Camp_85,3459
C122243,6/20/2021 4:07,Individual,West Africa,Churned,12,Referral,Camp_90,265
C122244,7/10/2020 17:45,Individual,West Africa,Churned,12,Referral,CMP_67,1162
C122245,3/20/2020 19:48,Individual,West Africa,Active,20,Paid Search,Camp_42,10627
C122246,3/17/2022 5:46,Enterprise,West Africa,Dormant,,Organic Social,Camp_5,
C122247,8/5/2024 0:24,Individual,Rest of Africa,Churned,2,Affiliate,Camp_2,8074
C122248,5/25/2020 11:19,Individual,Nigeria,Active,43,Affiliate,Camp_60,1341
C122249,7/25/2023 3:03,Individual,Nigeria,Churned,1,Paid Search,Camp_18,27150
C122250,1/13/2024 14:56,SME,Nigeria,Active,8,Event,Camp_71,68177
C122251,9/21/2022 19:42,Individual,Europe,Active,56,Paid Search,Camp_119,73
C122252,1/10/2024 9:57,SME,North America,Churned,11,Organic Social,Camp_87,2297
C122253,9/2/2025 0:06,Individual,West Africa,Active,51, Referral ,Camp_91,643
C122254,10/18/2020 2:33,Individual,Nigeria,Churned,14, Paid Search ,Camp_39,14140
C122255,7/12/2021 17:05,SME,Rest of Africa,Active,59,Paid Search,Camp_108,23880
C122256,8/9/2021 22:28,SME,Nigeria,Active,30,Referral,Camp_30,415
C122257,3/27/2023 9:29,Enterprise,North America,Active,22,Paid Social,Camp_66,2591
C122258,10/16/2024 12:19,Enterprise,Nigeria,Active,40,Paid Search,Camp_83,32626
C122259,9/21/2020 11:36,Individual,Europe,Active,46,Referral,Camp_92,2315
C122260,7/19/2022 16:29,Individual,Nigeria,Active,59,Affiliate,CMP_89,4942
C122261,1/24/2025 17:08,Individual,North America,Active,24,Organic Social,Camp_46,3478
C122262,6/6/2023 18:58,SME,Nigeria,Active,20,Paid Search,Camp_68,7863
C122263,10/11/2020 7:00,Individual,West Africa,Active,59,Paid Search,Camp_100,9981
C122264,7/6/2025 2:48,Individual,Nigeria,Active,44,Referral,Camp_112,771
C122265,9/6/2025 8:28,Individual,Nigeria,Active,18,Organic Social,Camp_102,6479
C122266,9/18/2020 1:55,Enterprise,Nigeria,Active,40,Referral,Camp_2,1622
C122267,5/5/2021 8:43,Individual,West Africa,Active,28,Affiliate,Camp_4,10459
C122268,5/6/2024 7:20,Enterprise,Europe,Active,56,SOC,Camp_75,16080
C122269,4/1/2024 11:09,Individual,West Africa,Active,53,Paid Search,Camp_80,19721
C122270,9/26/2025 2:28,Individual,North America,Active,41,Event,Camp_104,15460
C122271,1/8/2025 9:38,SME,Nigeria,Active,48,Organic Social,Camp_76,2516
C122272,4/20/2022 3:41,Individual,Nigeria,Active,21,Organic Social,Camp_117,10919
C122273,5/28/2021 17:20,SME,Europe,Active,29,Event,Camp_66,
C122274,2/6/2025 19:54,SME,Nigeria,Active,58,Event,Camp_55,29731
C122275,9/13/2025 21:34,SME,West Africa,Dormant,,Organic Social,Camp_56,272
C122276,8/8/2023 16:32,Individual,Nigeria,Active,53,Paid Social,Camp_116,20004
C122277,10/4/2024 21:25,Individual,Nigeria,Active,8,Event,Camp_88,46336
C122278,4/17/2024 0:10,Individual,Nigeria,Churned,3,Referral,Camp_120,2346
C122279,4/12/2021 9:23,Individual,Nigeria,Churned,3,Paid Social,Camp_90,1721
C122280,12/10/2023 14:33,SME,Rest of Africa,Active,35,ORG,Camp_73,1786
C122281,5/3/2023 5:25,SME,North America,Churned,2,Paid Social,Camp_21,8351
C122282,12/2/2024 15:14,Individual,Nigeria,Dormant,,Affiliate,Camp_101,14012
C122283,9/13/2025 11:24,Individual,Nigeria,Active,25,Organic Social,Camp_90,19731
C122284,1/22/2024 9:49,SME,West Africa,Active,36,Affiliate,Camp_35,4285
C122285,8/26/2025 18:55,SME,West Africa,Active,36,Affiliate,Camp_83,6464
C122286,5/28/2025 2:00,SME,Nigeria,Churned,2,Affiliate,Camp_103,58
C122287,6/4/2020 10:09,SME,North America,Churned,8,Referral,Camp_113,
C122288,4/9/2022 22:59,Individual,Europe,Active,11,Affiliate,Camp_41,619
C122289,5/14/2020 0:21,SME,Nigeria,Churned,2,Paid Social,Camp_89,22879
C122290,1/3/2025 11:13,SME,Nigeria,Active,41,Paid Search,Camp_3,4904
C122291,1/6/2023 19:58,Individual,Nigeria,Active,36,Affiliate,Camp_120,11345
C122292,12/13/2021 12:37,Individual,Nigeria,Churned,22,Organic Social,Camp_42,2827
C122293,1/1/2021 8:18,Enterprise,North America,Active,18,Paid Search,Camp_9,47422
C122294,3/14/2022 14:26,SME,Nigeria,Active,46,Paid Search,Camp_112,51066
C122295,10/1/2020 18:20,Individual,Rest of Africa,Active,26,Paid Search,Camp_35,52971
C122296,12/10/2024 0:36,Individual,Nigeria,Churned,1,Referral,CMP_79,1568
C122297,8/8/2023 20:08,SME,Europe,Churned,11,REF,Camp_4,3107
C122298,12/15/2020 12:05,SME,Nigeria,Active,44,Paid Search,Camp_40,27111
C122299,1/6/2023 17:38,Individual,Nigeria,Churned,2,Affiliate,Camp_65,1653
C122300,8/20/2023 2:35,Individual,Nigeria,Active,8,Paid Social,Camp_97,8648
C122301,5/16/2020 18:27,SME,Nigeria,Active,59,Referral,Camp_60,6559
C122302,3/15/2024 21:48,Individual,West Africa,Churned,1,Organic Social,Camp_96,7404
C122303,9/10/2024 12:46,Individual,Nigeria,Active,31,Referral,Camp_29,610
C122304,6/18/2025 15:21,Individual,Nigeria,Dormant,,Paid Social,Camp_45,5937
C122305,2/9/2022 20:32,Individual,North America,Active,42,Paid Social,Camp_93,5278
C122306,7/4/2021 0:15,Enterprise,Nigeria,Active,12,Affiliate,Camp_78,3189
C122307,2/23/2024 15:08,Individual,Nigeria,Active,18,Paid Search,Camp_63,65884
C122308,6/1/2022 17:20,SME,Europe,Active,14,Event,Camp_48,22734
C122309,9/25/2025 15:25,SME,Nigeria,Active,21,ORG,Camp_35,
C122310,9/14/2024 18:25,Individual,Nigeria,Active,23,Paid Social,Camp_29,4920
C122311,9/30/2024 5:29,SME,Nigeria,Dormant,,Organic Social,Camp_108,11147
C122312,11/27/2021 8:23,Individual,Nigeria,Dormant,,Paid Search,Camp_37,78883
C122313,11/1/2022 13:09,SME,North America,Churned,1,Organic Social,Camp_102,1954
C122314,3/18/2023 12:00,Individual,Nigeria,Active,37,Event,Camp_42,38352
C122315,1/4/2023 23:19,SME,Nigeria,Active,42,Paid Search,Camp_31,79511
C122316,11/28/2020 11:09,SME,West Africa,Churned,3,Referral,Camp_49,1384
C122317,11/30/2023 21:56,Individual,North America,Active,59,Paid Social,CMP_108,11382
C122318,12/10/2024 5:00,SME,West Africa,Dormant,,Referral,Camp_38,1500
C122319,8/8/2025 7:05,SME,Nigeria,Churned,1,Paid Search,Camp_80,843
C122320,9/12/2025 16:56,Individual,Nigeria,Dormant,,Organic Social,Camp_73,1784
C122321,6/15/2025 1:36,Individual,Nigeria,Churned,1,Event,Camp_51,48024
C122322,5/22/2023 0:49,SME,Nigeria,Active,9,Paid Search,Camp_13,85077
C122323,7/18/2021 14:25,Individual,Nigeria,Churned,4,Organic Social,Camp_92,4205
C122324,6/28/2022 20:28,Individual,Nigeria,Active,20,Organic Social,Camp_8,1056
C122325,6/11/2025 9:45,SME,Nigeria,Active,55,Organic Social,Camp_63,2782
C122326,5/20/2020 7:56,Individual,Nigeria,Active,30,ORG,Camp_64,3366
C122327,2/21/2025 21:11,Individual,Nigeria,Churned,4,Organic Social,Camp_93,825
C122328,8/2/2023 23:11,SME,Nigeria,Active,15,Paid Search,Camp_118,9985
C122329,6/10/2025 8:03,Individual,Rest of Africa,Churned,2,Event,Camp_74,23556
C122330,5/29/2022 8:59,SME,West Africa,Churned,1,Affiliate,Camp_78,2429
C122331,3/9/2025 15:49,Individual,Nigeria,Active,25,Paid Search,Camp_82,10919
C122332,3/15/2023 4:03,Individual,Europe,Churned,13,Paid Social,Camp_57,5819
C122333,4/7/2023 5:01,Individual,Nigeria,Active,27,Referral,Camp_59,1897
C122334,8/25/2024 20:14,SME,Nigeria,Churned,6,Event,Camp_19,34567
C122335,2/11/2022 13:03,Individual,Europe,Active,59,Event,Camp_20,32091
C122336,4/2/2022 19:15,SME,Europe,Active,40,Affiliate,Camp_21,813
C122337,3/15/2025 19:24,SME,North America,Active,12,Paid Search,Camp_19,5069
C122338,8/26/2023 19:32,SME,Nigeria,Active,23,Event,Camp_90,4698
C122339,3/20/2020 14:26,Individual,Nigeria,Active,53,Affiliate,Camp_55,522
C122340,4/5/2022 7:54,Individual,Nigeria,Active,19,Paid Social,Camp_40,5102
C122341,11/8/2023 14:35,SME,Rest of Africa,Churned,3,Paid Social,Camp_112,3893
C122342,5/8/2024 19:09,Individual,Nigeria,Churned,2,Organic Social,Camp_117,6454
C122343,8/28/2022 13:45,SME,North America,Churned,4,REF,Camp_49,2380
C122344,4/16/2021 6:46,SME,Rest of Africa,Churned,4,Paid Social,Camp_94,4046
C122345,7/20/2020 4:51,SME,Rest of Africa,Active,8,Paid Search,Camp_87,4524
C122346,10/11/2023 7:02,Individual,Rest of Africa,Active,9,Paid Search,Camp_11,3913
C122347,2/6/2020 2:05,Individual,Nigeria,Dormant,,Paid Social,Camp_97,6943
C122348,4/20/2021 4:43,Individual,Europe,Dormant,,Paid Social,Camp_42,6271
C122349,10/8/2024 10:45,Individual,Nigeria,Active,56,Referral,Camp_120,57
C122350,11/16/2022 4:26,Individual,North America,Active,53,Paid Search,Camp_31,20975
C122351,11/13/2020 13:18,SME,Rest of Africa,Dormant,,Event,Camp_31,91323
C122352,4/14/2023 1:24,Individual,West Africa,Churned,30,Affiliate,Camp_5,6192
C122353,3/18/2021 5:37,SME,North America,Churned,24,Event,Camp_2,2637
C122354,5/11/2021 12:05,Individual,Nigeria,Churned,14,Referral,Camp_19,1830
C122355,1/9/2023 17:19,SME,North America,Churned,9,Paid Search,Camp_64,16587
C122356,12/6/2024 23:44,Individual,Nigeria,Dormant,,Paid Social,Camp_2,42739
C122357,1/25/2022 11:10,SME,Nigeria,Churned,28,Paid Search,Camp_18,11283
C122358,5/12/2025 7:46,SME,West Africa,Dormant,,Event,Camp_59,55770
C122359,6/17/2023 8:36,Individual,West Africa,Active,16, Paid Social ,Camp_100,705
C122360,5/5/2022 1:41,Individual,Nigeria,Active,18, Organic Socia,Camp_47,6391
C122361,8/12/2024 20:39,SME,Nigeria,Dormant,,Referral,Camp_95,84
C122362,8/25/2024 13:47,SME,Nigeria,Churned,11,Event,Camp_8,16907
C122363,1/23/2021 12:58,Individual,Nigeria,Active,49,Referral,Camp_110,5916
C122364,1/2/2020 1:35,Individual,Nigeria,Active,9,Referral,Camp_109,2429
C122365,4/10/2024 7:33,SME,Europe,Active,60,Organic Social,Camp_61,12952
C122366,11/17/2024 22:52,Individual,Europe,Active,7,Organic Social,Camp_108,3424
C122367,11/20/2021 17:42,SME,Nigeria,Active,58,Paid Search,Camp_54,23298
C122368,4/6/2022 4:17,SME,Nigeria,Active,57,Affiliate,Camp_104,5834
C122369,7/19/2024 0:18,Individual,Nigeria,Churned,11,ORG,Camp_112,3258
C122370,5/28/2023 3:53,Individual,Nigeria,Active,33,Paid Search,Camp_79,21582
C122371,7/13/2024 1:14,SME,Nigeria,Churned,6,Event,Camp_61,1587
C122372,4/8/2024 1:34,Individual,Nigeria,Active,56,Organic Social,Camp_98,1027
C122373,12/9/2021 5:20,Individual,Nigeria,Churned,13,Affiliate,Camp_115,1932
C122374,3/22/2025 21:08,Enterprise,Nigeria,Churned,6,Affiliate,Camp_89,3861
C122375,5/7/2020 15:44,Individual,Nigeria,Active,28,Affiliate,Camp_56,4561
C122376,9/16/2023 7:40,Individual,Europe,Active,56,Paid Search,Camp_89,33649
C122377,3/3/2021 1:42,SME,Rest of Africa,Active,6,Paid Search,Camp_73,4524
C122378,3/14/2022 5:30,Individual,Nigeria,Active,53,Affiliate,Camp_32,6749
C122379,5/12/2023 19:23,SME,West Africa,Active,22,Affiliate,Camp_110,2542
